President,mmddyy,DayInTerm,YRinTerm,DecYR,Democrat,Approve,Disapprove,No.Opinion,GDPpercap (chained 2005),% GDP Change,Disposable personal income percap (2005 chained),% RDI Change,Casualties,cas+5
Carter,7/7/1978,533,1.460274,1978.5123,1,40,41,19,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,6/16/1978,512,1.4027397,1978.4548,1,42,42,16,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,6/2/1978,498,1.3643836,1978.4164,1,44,41,15,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,5/19/1978,484,1.3260274,1978.3781,1,43,43,14,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,5/5/1978,470,1.2876712,1978.3397,1,41,43,16,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,4/28/1978,463,1.2684932,1978.3205,1,41,42,17,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,4/14/1978,449,1.230137,1978.2822,1,40,44,16,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,3/31/1978,435,1.1917808,1978.2438,1,48,39,13,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,3/10/1978,414,1.1342466,1978.1863,1,50,35,15,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,3/3/1978,407,1.1150685,1978.1671,1,49,33,18,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,2/24/1978,400,1.0958904,1978.1479,1,50,33,17,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,2/10/1978,386,1.0575342,1978.1096,1,47,34,19,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,1/20/1978,365,1,1978.0521,1,52,28,20,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,1/6/1978,351,0.96164384,1978.0137,1,55,27,18,25485.99411,4.4650175,18662,3.5799523,0,5
Carter,12/9/1977,323,0.88493151,1977.937,1,57,27,16,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,11/18/1977,302,0.82739726,1977.8795,1,56,30,14,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,11/4/1977,288,0.7890411,1977.8411,1,55,30,15,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,10/28/1977,281,0.76986301,1977.8219,1,51,31,18,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,10/21/1977,274,0.75068493,1977.8027,1,54,30,16,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,10/14/1977,267,0.73150685,1977.7836,1,55,29,16,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,9/30/1977,253,0.69315068,1977.7452,1,59,24,17,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,9/9/1977,232,0.63561644,1977.6877,1,54,29,17,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,8/19/1977,211,0.57808219,1977.6301,1,66,16,18,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,8/5/1977,197,0.53972603,1977.5918,1,60,23,17,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,7/22/1977,183,0.50136986,1977.5534,1,67,17,16,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,7/8/1977,169,0.4630137,1977.5151,1,62,22,16,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,6/17/1977,148,0.40547945,1977.4575,1,63,18,19,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,6/3/1977,134,0.36712329,1977.4192,1,63,19,18,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,5/20/1977,120,0.32876712,1977.3808,1,64,19,17,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,5/6/1977,106,0.29041096,1977.3425,1,66,19,15,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,4/29/1977,99,0.27123288,1977.3233,1,63,18,19,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,4/15/1977,85,0.23287671,1977.2849,1,63,18,19,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,4/1/1977,71,0.19452055,1977.2466,1,67,14,19,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,3/25/1977,64,0.17534247,1977.2274,1,72,10,18,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,3/18/1977,57,0.15616438,1977.2082,1,75,9,16,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,3/4/1977,43,0.11780822,1977.1699,1,70,9,21,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,2/18/1977,29,0.07945205,1977.1315,1,71,9,20,24396.67815,3.5513582,18017,2.4158709,0,5
Carter,2/4/1977,15,0.04109589,1977.0932,1,66,8,26,24396.67815,3.5513582,18017,2.4158709,0,5
Ford,12/10/1976,854,2.339726,1976.9399,0,53,32,15,23559.9789,4.3672175,17592,2.9795703,0,5
Ford,6/11/1976,672,1.8410959,1976.4426,0,45,40,15,23559.9789,4.3672175,17592,2.9795703,0,5
Ford,5/21/1976,651,1.7835616,1976.3852,0,47,38,15,23559.9789,4.3672175,17592,2.9795703,0,5
Ford,4/9/1976,609,1.6684932,1976.2705,0,48,40,12,23559.9789,4.3672175,17592,2.9795703,0,5
Ford,3/19/1976,588,1.6109589,1976.2131,0,50,36,14,23559.9789,4.3672175,17592,2.9795703,0,5
Ford,2/27/1976,567,1.5534247,1976.1557,0,48,38,14,23559.9789,4.3672175,17592,2.9795703,0,5
Ford,1/30/1976,539,1.4767123,1976.0792,0,46,40,14,23559.9789,4.3672175,17592,2.9795703,0,5
Ford,1/23/1976,532,1.4575342,1976.0601,0,45,45,10,23559.9789,4.3672175,17592,2.9795703,0,5
Ford,1/2/1976,511,1.4,1976.0027,0,46,42,13,23559.9789,4.3672175,17592,2.9795703,0,5
Ford,12/12/1975,490,1.3424658,1975.9452,0,39,45,15,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,12/5/1975,483,1.3232877,1975.926,0,46,37,17,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,11/21/1975,469,1.2849315,1975.8877,0,41,46,13,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,10/31/1975,448,1.2273973,1975.8301,0,44,44,12,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,10/17/1975,434,1.1890411,1975.7918,0,47,40,13,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,10/3/1975,420,1.1506849,1975.7534,0,47,37,16,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,9/12/1975,399,1.0931507,1975.6959,0,45,38,17,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,8/15/1975,371,1.0164384,1975.6192,0,46,37,17,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,8/1/1975,357,0.97808219,1975.5808,0,45,36,18,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,6/27/1975,322,0.88219178,1975.4849,0,52,34,15,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,5/30/1975,294,0.80547945,1975.4082,0,51,33,16,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,5/2/1975,266,0.72876712,1975.3315,0,40,43,17,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,4/18/1975,252,0.69041096,1975.2932,0,39,46,15,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,4/4/1975,238,0.65205479,1975.2548,0,44,37,20,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,3/28/1975,231,0.63287671,1975.2356,0,37,43,20,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,3/7/1975,210,0.57534247,1975.1781,0,39,45,17,22574.11806,-1.1898921,17083,1.2565942,161,166
Ford,2/28/1975,203,0.55616438,1975.1589,0,39,45,16,22845.96033,-1.4561023,16871,-1.6784195,161,166
Ford,1/31/1975,175,0.47945205,1975.0822,0,38,43,18,22845.96033,-1.4561023,16871,-1.6784195,161,166
Ford,1/10/1975,154,0.42191781,1975.0247,0,37,39,24,22845.96033,-1.4561023,16871,-1.6784195,161,166
Ford,12/6/1974,119,0.3260274,1974.9288,0,42,41,17,22845.96033,-1.4561023,16871,-1.6784195,178,183
Ford,11/15/1974,98,0.26849315,1974.8712,0,48,32,20,22845.96033,-1.4561023,16871,-1.6784195,178,183
Ford,11/8/1974,91,0.24931507,1974.8521,0,47,33,20,22845.96033,-1.4561023,16871,-1.6784195,178,183
Ford,10/18/1974,70,0.19178082,1974.7945,0,54,29,18,22845.96033,-1.4561023,16871,-1.6784195,178,183
Ford,10/11/1974,63,0.17260274,1974.7753,0,52,29,19,22845.96033,-1.4561023,16871,-1.6784195,178,183
Ford,9/27/1974,49,0.13424658,1974.737,0,50,28,22,22845.96033,-1.4561023,16871,-1.6784195,178,183
Ford,9/6/1974,28,0.07671233,1974.6795,0,66,13,21,22845.96033,-1.4561023,16871,-1.6784195,178,183
Ford,8/16/1974,7,0.01917808,1974.6219,0,71,3,26,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,8/2/1974,2020,5.5342466,1974.5836,0,24,66,10,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,7/12/1974,1999,5.4767123,1974.526,0,24,63,14,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,6/28/1974,1985,5.4383562,1974.4877,0,28,58,14,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,6/21/1974,1978,5.4191781,1974.4685,0,25,61,13,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,5/31/1974,1957,5.3616438,1974.411,0,28,61,12,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,5/17/1974,1943,5.3232877,1974.3726,0,26,61,13,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,5/10/1974,1936,5.3041096,1974.3534,0,25,62,14,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,5/3/1974,1929,5.2849315,1974.3342,0,25,58,17,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,4/19/1974,1915,5.2465753,1974.2959,0,26,60,14,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,4/12/1974,1908,5.2273973,1974.2767,0,25,62,13,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,3/29/1974,1894,5.1890411,1974.2384,0,26,65,9,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,3/15/1974,1880,5.1506849,1974.2,0,26,62,11,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,3/1/1974,1866,5.1123288,1974.1616,0,25,63,11,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,2/15/1974,1852,5.0739726,1974.1233,0,27,63,10,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,2/1/1974,1838,5.0356164,1974.0849,0,28,59,13,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,1/18/1974,1824,4.9972603,1974.0466,0,26,64,10,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,1/4/1974,1810,4.9589041,1974.0082,0,23,55,22,22845.96033,-1.4561023,16871,-1.6784195,178,183
Nixon,12/7/1973,1782,4.8821918,1973.9315,0,29,60,11,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,11/30/1973,1775,4.8630137,1973.9123,0,31,59,11,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,11/2/1973,1747,4.7863014,1973.8356,0,27,63,10,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,10/19/1973,1733,4.7479452,1973.7973,0,27,60,13,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,10/5/1973,1719,4.709589,1973.7589,0,30,57,14,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,9/21/1973,1705,4.6712329,1973.7205,0,33,59,8,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,9/7/1973,1691,4.6328767,1973.6822,0,34,56,11,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,8/17/1973,1670,4.5753425,1973.6247,0,36,54,9,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,8/3/1973,1656,4.5369863,1973.5863,0,31,57,11,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,7/6/1973,1628,4.460274,1973.5096,0,39,49,12,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,6/22/1973,1614,4.4219178,1973.4712,0,44,45,11,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,6/1/1973,1593,4.3643836,1973.4137,0,43,43,14,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,5/11/1973,1572,4.3068493,1973.3562,0,44,45,10,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,5/4/1973,1565,4.2876712,1973.337,0,45,42,13,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,4/27/1973,1558,4.2684932,1973.3178,0,48,40,12,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,4/6/1973,1537,4.2109589,1973.2603,0,54,36,10,23183.53633,4.7877071,17159,5.7826275,168,173
Nixon,3/30/1973,1530,4.1917808,1973.2411,0,58,34,9,22124.29012,4.1921354,16221,3.7347317,168,173
Nixon,2/16/1973,1488,4.0767123,1973.126,0,65,25,10,22124.29012,4.1921354,16221,3.7347317,168,173
Nixon,1/26/1973,1467,4.0191781,1973.0685,0,67,25,8,22124.29012,4.1921354,16221,3.7347317,168,173
Nixon,1/12/1973,1453,3.9808219,1973.0301,0,51,37,12,22124.29012,4.1921354,16221,3.7347317,168,173
Nixon,12/8/1972,1418,3.8849315,1972.9344,0,59,30,11,22124.29012,4.1921354,16221,3.7347317,641,646
Nixon,11/10/1972,1390,3.8082192,1972.8579,0,62,28,10,22124.29012,4.1921354,16221,3.7347317,641,646
Nixon,6/23/1972,1250,3.4246575,1972.4754,0,57,33,10,22124.29012,4.1921354,16221,3.7347317,641,646
Nixon,6/16/1972,1243,3.4054795,1972.4563,0,59,30,11,22124.29012,4.1921354,16221,3.7347317,641,646
Nixon,5/26/1972,1222,3.3479452,1972.3989,0,62,30,8,22124.29012,4.1921354,16221,3.7347317,641,646
Nixon,4/28/1972,1194,3.2712329,1972.3224,0,54,37,9,22124.29012,4.1921354,16221,3.7347317,641,646
Nixon,3/24/1972,1159,3.1753425,1972.2268,0,53,36,11,22124.29012,4.1921354,16221,3.7347317,641,646
Nixon,3/3/1972,1138,3.1178082,1972.1694,0,56,32,12,22124.29012,4.1921354,16221,3.7347317,641,646
Nixon,2/4/1972,1110,3.0410959,1972.0929,0,52,37,11,22124.29012,4.1921354,16221,3.7347317,641,646
Nixon,1/7/1972,1082,2.9643836,1972.0164,0,50,39,11,22124.29012,4.1921354,16221,3.7347317,641,646
Nixon,12/10/1971,1054,2.8876712,1971.9397,0,50,37,13,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,10/29/1971,1012,2.7726027,1971.8247,0,49,37,14,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,10/8/1971,991,2.7150685,1971.7671,0,52,38,10,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,8/27/1971,949,2.6,1971.6521,0,49,39,13,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,7/15/1971,906,2.4821918,1971.5342,0,50,36,13,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,6/25/1971,886,2.4273973,1971.4795,0,48,39,13,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,6/4/1971,865,2.369863,1971.4219,0,49,37,14,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,5/14/1971,844,2.3123288,1971.3644,0,49,35,15,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,4/23/1971,823,2.2547945,1971.3068,0,50,38,12,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,4/2/1971,802,2.1972603,1971.2493,0,49,38,13,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,3/11/1971,780,2.1369863,1971.189,0,50,37,13,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,2/19/1971,760,2.0821918,1971.1342,0,50,37,14,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,1/8/1971,718,1.9671233,1971.0192,0,57,34,10,21234.12677,2.0579932,15637,3.2077091,2357,2362
Nixon,12/3/1970,682,1.8684932,1970.9205,0,52,34,14,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,11/13/1970,662,1.8136986,1970.8658,0,57,30,14,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,10/9/1970,627,1.7178082,1970.7699,0,58,28,15,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,9/25/1970,613,1.6794521,1970.7315,0,51,31,18,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,9/11/1970,599,1.6410959,1970.6932,0,57,30,13,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,8/25/1970,582,1.5945205,1970.6466,0,55,31,14,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,7/31/1970,557,1.5260274,1970.5781,0,55,32,14,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,7/9/1970,535,1.4657534,1970.5178,0,61,28,11,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,6/18/1970,514,1.4082192,1970.4603,0,54,31,14,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,5/21/1970,486,1.3315068,1970.3836,0,59,29,12,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,4/29/1970,464,1.2712329,1970.3233,0,57,32,11,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,4/17/1970,452,1.2383562,1970.2904,0,56,31,13,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,3/18/1970,422,1.1561644,1970.2082,0,53,30,17,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,3/13/1970,417,1.1424658,1970.1945,0,54,34,12,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,2/27/1970,403,1.1041096,1970.1562,0,56,27,18,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,1/30/1970,375,1.0273973,1970.0795,0,64,24,12,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,1/15/1970,360,0.98630137,1970.0384,0,63,23,14,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,1/2/1970,347,0.95068493,1970.0027,0,61,22,18,20805.94191,-0.9702248,15151,3.0750391,6081,6086
Nixon,12/12/1969,326,0.89315068,1969.9452,0,59,23,18,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,11/12/1969,296,0.8109589,1969.863,0,67,19,14,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,10/17/1969,270,0.73972603,1969.7918,0,56,29,15,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,10/2/1969,255,0.69863014,1969.7507,0,58,24,18,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,9/17/1969,240,0.65753425,1969.7096,0,58,23,18,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,9/11/1969,234,0.64109589,1969.6932,0,60,23,16,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,8/14/1969,206,0.56438356,1969.6164,0,62,20,18,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,7/24/1969,185,0.50684932,1969.5589,0,63,21,16,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,7/10/1969,171,0.46849315,1969.5205,0,58,22,20,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,6/19/1969,150,0.4109589,1969.463,0,63,16,21,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,5/22/1969,122,0.33424658,1969.3863,0,62,15,23,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,5/15/1969,115,0.31506849,1969.3671,0,65,12,23,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,5/1/1969,101,0.27671233,1969.3288,0,62,15,23,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,4/10/1969,80,0.21917808,1969.2712,0,60,12,28,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,3/27/1969,66,0.18082192,1969.2329,0,62,10,27,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,3/12/1969,51,0.13972603,1969.1918,0,66,8,26,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,2/20/1969,31,0.08493151,1969.137,0,60,6,34,21009.78404,2.1039181,14699,2.1757264,11616,11621
Nixon,1/23/1969,3,0.00821918,1969.0603,0,59,5,35,21009.78404,2.1039181,14699,2.1757264,11616,11621
Johnson,1/1/1969,1867,5.1150685,1969,1,49,38,14,21009.78404,2.1039181,14699,2.1757264,11616,11621
Johnson,12/5/1968,1840,5.0410959,1968.9262,1,44,43,12,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,11/9/1968,1814,4.969863,1968.8552,1,43,44,13,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,9/26/1968,1770,4.8493151,1968.735,1,42,51,8,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,8/7/1968,1720,4.7123288,1968.5984,1,35,52,13,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,7/18/1968,1700,4.6575342,1968.5437,1,40,47,13,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,6/26/1968,1678,4.5972603,1968.4836,1,39,47,13,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,6/13/1968,1665,4.5616438,1968.4481,1,43,45,13,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,5/23/1968,1644,4.5041096,1968.3907,1,41,45,14,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,5/2/1968,1623,4.4465753,1968.3333,1,46,43,11,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,4/4/1968,1595,4.369863,1968.2568,1,50,38,12,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,3/10/1968,1570,4.3013699,1968.1885,1,36,52,12,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,2/22/1968,1553,4.2547945,1968.1421,1,41,48,10,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,2/1/1968,1532,4.1972603,1968.0847,1,41,47,12,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,1/4/1968,1504,4.1205479,1968.0082,1,49,39,13,20576.86367,3.7994957,14386,3.5112966,16592,16597
Johnson,12/7/1967,1476,4.0438356,1967.9315,1,46,41,13,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,11/16/1967,1455,3.9863014,1967.874,1,42,46,12,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,10/27/1967,1435,3.9315068,1967.8192,1,41,49,10,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,10/6/1967,1414,3.8739726,1967.7616,1,38,51,12,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,9/14/1967,1392,3.8136986,1967.7014,1,38,48,14,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,8/24/1967,1371,3.7561644,1967.6438,1,39,48,13,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,8/3/1967,1350,3.6986301,1967.5863,1,40,47,13,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,7/13/1967,1329,3.6410959,1967.5288,1,47,39,14,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,6/22/1967,1308,3.5835616,1967.4712,1,51,35,14,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,6/2/1967,1288,3.5287671,1967.4164,1,44,39,16,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,5/11/1967,1266,3.4684932,1967.3562,1,45,40,16,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,4/19/1967,1244,3.4082192,1967.2959,1,49,37,15,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,3/30/1967,1224,3.3534247,1967.2411,1,46,38,16,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,3/9/1967,1203,3.2958904,1967.1836,1,45,41,14,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,2/16/1967,1182,3.2383562,1967.126,1,45,42,13,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,1/26/1967,1161,3.1808219,1967.0685,1,46,37,18,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,1/7/1967,1142,3.1287671,1967.0164,1,47,37,16,19823.6644,1.4169198,13898,3.2540862,11153,11158
Johnson,12/8/1966,1112,3.0465753,1966.9342,1,44,47,9,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,11/10/1966,1084,2.969863,1966.8575,1,49,35,16,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,10/21/1966,1064,2.9150685,1966.8027,1,44,41,15,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,10/1/1966,1044,2.860274,1966.7479,1,44,42,14,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,9/8/1966,1021,2.7972603,1966.6849,1,46,39,15,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,8/18/1966,1000,2.739726,1966.6274,1,47,39,14,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,7/29/1966,980,2.6849315,1966.5726,1,51,38,10,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,7/8/1966,959,2.6273973,1966.5151,1,56,31,14,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,6/16/1966,937,2.5671233,1966.4548,1,48,39,13,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,5/19/1966,909,2.490411,1966.3781,1,51,33,17,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,5/5/1966,895,2.4520548,1966.3397,1,46,34,20,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,4/14/1966,874,2.3945205,1966.2822,1,54,33,13,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,3/24/1966,853,2.3369863,1966.2247,1,57,28,15,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,3/3/1966,832,2.2794521,1966.1671,1,58,28,14,19546.7033,5.2947904,13460,4.0748473,6143,6148
Johnson,2/10/1966,811,2.2219178,1966.1096,1,56,34,10,18563.78955,5.0978643,12933,4.8394942,6143,6148
Johnson,1/21/1966,791,2.1671233,1966.0548,1,61,27,12,18563.78955,5.0978643,12933,4.8394942,6143,6148
Johnson,12/31/1965,770,2.109589,1965.9973,1,59,24,17,18563.78955,5.0978643,12933,4.8394942,1863,1868
Johnson,12/11/1965,750,2.0547945,1965.9425,1,63,27,11,18563.78955,5.0978643,12933,4.8394942,1863,1868
Johnson,11/18/1965,727,1.9917808,1965.8795,1,62,22,15,18563.78955,5.0978643,12933,4.8394942,1863,1868
Johnson,10/29/1965,707,1.9369863,1965.8247,1,65,22,13,18563.78955,5.0978643,12933,4.8394942,1863,1868
Johnson,10/8/1965,686,1.8794521,1965.7671,1,66,21,13,18563.78955,5.0978643,12933,4.8394942,1863,1868
Johnson,9/16/1965,664,1.8191781,1965.7068,1,63,24,13,18563.78955,5.0978643,12933,4.8394942,1863,1868
Johnson,8/27/1965,644,1.7643836,1965.6521,1,64,25,11,18563.78955,5.0978643,12933,4.8394942,1863,1868
Johnson,8/5/1965,622,1.7041096,1965.5918,1,65,22,12,18563.78955,5.0978643,12933,4.8394942,1863,1868
Johnson,7/16/1965,602,1.6493151,1965.537,1,66,20,14,18563.78955,5.0978643,12933,4.8394942,1863,1868
Johnson,6/24/1965,580,1.5890411,1965.4767,1,66,21,13,18563.78955,5.0978643,12933,4.8394942,1863,1868
Johnson,6/4/1965,560,1.5342466,1965.4219,1,69,19,12,18563.78955,5.0978643,12933,4.8394942,1863,1868
Johnson,5/13/1965,538,1.4739726,1965.3616,1,70,18,12,18563.78955,5.0978643,12933,4.8394942,1863,1868
